Major Code,Major Title,Plan Title,Course ID,Course Name,Year Level,Term Season,Fifth Year,Credits,Credits Minimum,Prerequisites,Prerequisite Term,Has Prerequisites,Is Prerequisite For
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 124),BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 132),BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,BMB 401,Comprehensive Biochemistry,Senior,Fall,No,120,4,CEM 252,2,True,2
7044,"Plant Biology, BS",Plant Biology (MTH 103),PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 498,Undergraduate Research,Senior,Fall,No,120,3,BS 161 OR WRA 101 OR WRA 110 OR LB 144 OR BS 181H,2,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 441,Plant Ecology,Senior,Fall,No,120,3,BS 162 OR WRA 101 OR WRA 110,3,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 415,Plant Physiology,Senior,Spring,No,120,3,CEM 143 OR BS 161,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103),PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 103) with KBS,PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124),PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 124) with KBS,PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132),PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7044,"Plant Biology, BS",Plant Biology (MTH 132) with KBS,PLB 416L,Plant Physiology Laboratory,Senior,Spring,No,120,2,CEM 143 OR BS 161 OR BS 171,6,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,,1,False,23
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,MTH 103,College Algebra,Freshman,Fall,No,120,3,,1,False,23
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,BS 162,Organismal and Population Biology,Freshman,Summer,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,BS 162,Organismal and Population Biology,Freshman,Summer,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,BS 162,Organismal and Population Biology,Freshman,Summer,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,2,True,28
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,2,True,28
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),MTH 124,Survey of Calculus I,Freshman,Fall,No,120,3,MTH 103,2,True,28
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,MTH 124,Survey of Calculus I,Freshman,Fall,No,120,3,MTH 103,2,True,28
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,MTH 132,Calculus I,Freshman,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,STT 224,Introduction to Probability and Statistics for Ecologists,Freshman,Summer,No,120,3,MTH 103,2,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,STT 224,Introduction to Probability and Statistics for Ecologists,Freshman,Summer,No,120,3,MTH 103,2,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,STT 224,Introduction to Probability and Statistics for Ecologists,Freshman,Summer,No,120,3,MTH 103,2,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,BS 172,Organismal and Population Biology Laboratory,Freshman,Summer,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,BS 172,Organismal and Population Biology Laboratory,Freshman,Summer,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,BS 172,Organismal and Population Biology Laboratory,Freshman,Summer,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PLB 203,Biology of Plants,Sophomore,Fall,No,120,4,,1,False,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),STT 231,Statistics for Scientists,Sophomore,Spring,No,120,3,MTH 124,3,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),STT 231,Statistics for Scientists,Sophomore,Spring,No,120,3,MTH 124,3,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),STT 231,Statistics for Scientists,Sophomore,Spring,No,120,3,MTH 124,3,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,CEM 143,Survey of Organic Chemistry,Sophomore,Spring,No,120,4,(CEM 141 AND CEM 351),5,True,16
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PLB 418,Plant Systematics,Junior,Spring,No,120,3,BS 162,3,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
