Major Code,Major Title,Plan Title,Course ID,Course Name,Year Level,Term Season,Fifth Year,Credits,Credits Minimum,Prerequisites,Has Prerequisites
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,PLB 499,Senior Seminar  (W),Senior,Spring,No,120,1,PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498 OR PLB 498,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103),FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 103) with KBS,FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124),FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 124) with KBS,FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132),FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7059,"Environmental Biol/Plant Biol, BS",Environmental Biology/Plant Biology (MTH 132) with KBS,FW 410,Upland Ecology and Management,Senior,Spring,No,120,3,IBIO 355 OR PLB 355 OR FOR 340 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355 OR IBIO 355,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Electives,Course name not found in registrar data,Freshman,Fall,No,120,7,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Electives,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Freshman,Fall,No,120,1,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Freshman,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Freshman,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),ISS 200-Level,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),ISS 200-Level,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),ISS 200-Level,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,MTH 1825,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MTH 116,College Algebra and Trigonometry,Freshman,Fall,No,120,5,MTH 1825,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 141,General Chemistry,Freshman,Spring,No,120,4,MTH 103B,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 141,General Chemistry,Freshman,Fall,No,120,4,MTH 103B,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 141,General Chemistry,Freshman,Fall,No,120,4,MTH 103B,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 141,General Chemistry,Freshman,Fall,No,120,4,MTH 103B,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MTH 124,Survey of Calculus I,Freshman,Fall,No,120,3,MTH 103,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),WRA 101,Writing as Inquiry,Freshman,Fall,No,120,4,WRA 1004,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),WRA 101,Writing as Inquiry,Freshman,Fall,No,120,4,WRA 1004,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),WRA 101,Writing as Inquiry,Freshman,Fall,No,120,4,WRA 1004,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),WRA 101,Writing as Inquiry,Freshman,Fall,No,120,4,WRA 1004,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 161,Chemistry Laboratory I,Freshman,Spring,No,120,1,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(LB 117 AND MTH 116),TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),STT 231,Statistics for Scientists,Freshman,Spring,No,120,3,MTH 124 OR MTH 124 OR MTH 124 OR MTH 124,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),STT 231,Statistics for Scientists,Freshman,Spring,No,120,3,MTH 124 OR MTH 124 OR MTH 124 OR MTH 124,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 162,Chemistry Laboratory II,Freshman,Spring,No,120,1,CEM 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 162,Chemistry Laboratory II,Freshman,Spring,No,120,1,CEM 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 162,Chemistry Laboratory II,Freshman,Spring,No,120,1,CEM 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Sophomore,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Sophomore,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Sophomore,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Sophomore,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Sophomore,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),IAH 211 or Higher,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),IAH Below 211,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),IAH Below 211,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),IAH Below 211,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),ISS 200-Level,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),ISS 300-Level,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),ISS 300-Level,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),ISS 300-Level,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),BS 161,Cell and Molecular Biology,Sophomore,Fall,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),BS 161,Cell and Molecular Biology,Sophomore,Fall,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),BS 161,Cell and Molecular Biology,Sophomore,Fall,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 142,General and Inorganic Chemistry,Sophomore,Fall,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 251,Organic Chemistry I,Sophomore,Spring,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 251,Organic Chemistry I,Sophomore,Fall,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 251,Organic Chemistry I,Sophomore,Fall,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 251,Organic Chemistry I,Sophomore,Fall,No,120,3,CEM 141,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),PHY 231,Introductory Physics I,Sophomore,Spring,No,120,3,MTH 114,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),STT 231,Statistics for Scientists,Sophomore,Fall,No,120,3,MTH 124 OR MTH 124 OR MTH 124 OR MTH 124,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),STT 231,Statistics for Scientists,Sophomore,Fall,No,120,3,MTH 124 OR MTH 124 OR MTH 124 OR MTH 124,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),BS 162,Organismal and Population Biology,Sophomore,Spring,No,120,3,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),BS 162,Organismal and Population Biology,Sophomore,Spring,No,120,3,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),BS 162,Organismal and Population Biology,Sophomore,Spring,No,120,3,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Fall,No,120,2,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Fall,No,120,2,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Fall,No,120,2,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Fall,No,120,2,BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 162,Chemistry Laboratory II,Sophomore,Fall,No,120,1,CEM 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 252,Organic Chemistry II,Sophomore,Spring,No,120,3,CEM 251,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 252,Organic Chemistry II,Sophomore,Spring,No,120,3,CEM 251,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 252,Organic Chemistry II,Sophomore,Spring,No,120,3,CEM 251,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),IBIO 341,Fundamental Genetics,Sophomore,Spring,No,120,4,BS 161 OR BS 161 OR BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),CEM 255,Organic Chemistry Laboratory,Sophomore,Spring,No,120,2,CEM 252 OR CEM 252 OR CEM 252 OR CEM 252 OR CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),CEM 255,Organic Chemistry Laboratory,Sophomore,Spring,No,120,2,CEM 252 OR CEM 252 OR CEM 252 OR CEM 252 OR CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),CEM 255,Organic Chemistry Laboratory,Sophomore,Spring,No,120,2,CEM 252 OR CEM 252 OR CEM 252 OR CEM 252 OR CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),PHY 251,Introductory Physics Laboratory I,Sophomore,Spring,No,120,1,PHY 183,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Electives,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),IAH 211 or Higher,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),IAH 211 or Higher,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),IAH 211 or Higher,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),ISS 300-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 301,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 301,Course name not found in registrar data,Junior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 301,Course name not found in registrar data,Junior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 301,Course name not found in registrar data,Junior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 302,Course name not found in registrar data,Junior,Spring,No,120,1,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 302,Course name not found in registrar data,Junior,Fall,No,120,1,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 302,Course name not found in registrar data,Junior,Fall,No,120,1,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 302,Course name not found in registrar data,Junior,Fall,No,120,1,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Major Electives,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 252,Organic Chemistry II,Junior,Fall,No,120,3,CEM 251,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),IBIO 341,Fundamental Genetics,Junior,Spring,No,120,4,BS 161 OR BS 161 OR BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),IBIO 341,Fundamental Genetics,Junior,Spring,No,120,4,BS 161 OR BS 161 OR BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),IBIO 341,Fundamental Genetics,Junior,Spring,No,120,4,BS 161 OR BS 161 OR BS 161,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),PHY 232,Introductory Physics II,Junior,Fall,No,120,3,PHY 231,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 231,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 231,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 231,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),BMB 401,Comprehensive Biochemistry,Junior,Spring,No,120,4,CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),BMB 401,Comprehensive Biochemistry,Junior,Spring,No,120,4,CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),BMB 401,Comprehensive Biochemistry,Junior,Spring,No,120,4,CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),BMB 401,Comprehensive Biochemistry,Junior,Spring,No,120,4,CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),CEM 255,Organic Chemistry Laboratory,Junior,Fall,No,120,2,CEM 252 OR CEM 252 OR CEM 252 OR CEM 252 OR CEM 252,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),PHY 251,Introductory Physics Laboratory I,Junior,Spring,No,120,1,PHY 183,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Spring,No,120,1,PHY 183,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Spring,No,120,1,PHY 183,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Fall,No,120,1,PHY 251 OR PHY 251 OR PHY 251,TRUE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Electives,Course name not found in registrar data,Senior,Fall,No,120,5,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Electives,Course name not found in registrar data,Senior,Spring,No,120,6,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Senior,Fall,No,120,5,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Electives,Course name not found in registrar data,Senior,Spring,No,120,2,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Senior,Fall,No,120,5,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Electives,Course name not found in registrar data,Senior,Spring,No,120,2,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Senior,Fall,No,120,5,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),Electives,Course name not found in registrar data,Senior,Spring,No,120,2,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 408,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 408,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 408,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 408,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 409,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 431,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 431,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 431,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 431,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 433,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 433,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 433,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 433,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),MMG 491,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),MMG 491,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),MMG 491,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 132),MMG 491,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 103),Major Electives,Course name not found in registrar data,Senior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Major Electives,Course name not found in registrar data,Senior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 116),Major Electives,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Major Electives,Course name not found in registrar data,Senior,Fall,No,120,4,,FALSE
7062,"Genomics & Molecular Genetics, BS",Genomics & Molecular Genetics (MTH 124),Major Electives,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
